date,geo,Brand_Cost,Non_Brand_Cost,DVD_Cost,Retargeting_Cost,Prospecting_Cost,Brand_Impressions,Non_Brand_Impressions,DVD_Impressions,Retargeting_Impressions,Prospecting_Impressions,Gross_Leads,tax_credit_shift,storm_acute,storm_tail,population,Billboard_Cost,Billboard_Impressions,DirectMail_Impressions,GQV_Brand,GQV_Generic
2025-09-29,Tampa,451.2418,8285.359,276.22995,53.24436,5397.3975,195.0,11143.0,5342.0,1364.0,134100.0,86.0,0.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00045,0.55452
2025-10-06,Tampa,523.5786,5783.4893,214.42274,60.960938,5536.612,210.0,8902.0,3906.0,1012.0,131541.0,86.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00051,0.55148
2025-10-13,Tampa,630.0883,4126.6074,46.954002,29.030252,4778.208,200.0,6067.0,1324.0,621.0,123986.0,69.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00049,0.52405
2025-10-20,Tampa,496.10706,3638.905,240.40164,27.159304,4231.4014,171.0,6218.0,5607.0,519.0,91390.0,58.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00043,0.58655
2025-10-27,Tampa,168.41599,5507.8457,183.30685,29.930454,3566.927,113.0,8017.0,6218.0,593.0,73682.0,72.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00028,0.49966
2025-11-03,Tampa,455.3646,8393.141,493.07147,38.17758,4385.3374,150.0,10463.0,14269.0,595.0,96117.0,81.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00042,0.54965
2025-11-10,Tampa,417.29846,5624.6187,153.83958,25.66829,5151.4185,189.0,8235.0,3490.0,497.0,113598.0,72.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00047,0.54005
2025-11-17,Tampa,345.89407,5219.8066,19.856298,46.833496,5306.1025,147.0,6241.0,624.0,572.0,104862.0,68.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00031,0.47281
2025-11-24,Tampa,339.83582,4538.741,37.05218,68.49344,4845.91,116.0,5388.0,835.0,586.0,85639.0,61.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00029,0.44071
2025-12-01,Tampa,348.911,5607.8403,24.687576,44.863205,5306.422,124.0,7806.0,686.0,688.0,110077.0,68.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00034,0.47085
2025-12-08,Tampa,350.47122,7534.805,320.71066,62.506775,5406.4746,169.0,9443.0,5629.0,684.0,96303.0,57.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00029,0.57991
2025-12-15,Tampa,169.7057,6906.4434,208.24495,47.111824,4278.667,137.0,8857.0,3314.0,663.0,76303.0,55.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00025,0.44737
2025-12-22,Tampa,209.84198,3408.6594,182.61275,39.9168,3231.2,80.0,6236.0,3056.0,737.0,77830.0,50.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00022,0.4187
2025-12-29,Tampa,164.58844,6446.74,746.76215,43.125748,3821.4854,104.0,9152.0,14593.0,1074.0,95993.0,43.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00023,0.39437
2026-01-05,Tampa,326.28522,10234.777,630.4058,69.530556,6935.212,175.0,13090.0,15743.0,1278.0,170710.0,91.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00047,0.56212
2026-01-12,Tampa,417.6757,9807.608,1262.4636,66.22587,9521.288,158.0,12903.0,27886.0,1068.0,188909.0,114.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00045,0.50424
2026-01-19,Tampa,264.80588,9113.171,1241.8257,35.821777,5763.856,151.0,11655.0,20749.0,675.0,115751.0,78.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00041,0.49894
2026-01-26,Tampa,166.26982,5596.366,1068.7535,186.63573,2107.5093,155.0,9112.0,19022.0,4005.0,43024.0,62.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00046,0.51636
2026-02-02,Tampa,319.3939,5600.3535,1301.3545,493.07385,2385.9087,200.0,9467.0,26984.0,12216.0,49400.0,75.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00041,0.50625
2026-02-09,Tampa,146.88991,2598.2163,934.58734,673.95996,3798.6086,123.0,5847.0,16048.0,12173.0,99792.0,69.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00024,0.47187
2026-02-16,Tampa,247.51947,4105.4956,1212.2335,634.3982,3953.25,134.0,7367.0,24924.0,12618.0,96954.0,60.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00034,0.50603
2026-02-23,Tampa,182.15623,9455.364,1497.5316,820.14075,6061.778,143.0,12708.0,32387.0,16693.0,161557.0,104.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00042,0.49975
2026-03-02,Tampa,152.28844,13111.639,1413.1418,709.4459,7556.3984,129.0,14477.0,31884.0,17051.0,167490.0,136.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00057,0.52847
2026-03-09,Tampa,247.96518,12833.388,1976.6125,589.3185,8734.634,153.0,16002.0,41402.0,15364.0,154047.0,166.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00046,0.55077
2026-03-16,Tampa,200.31061,11889.112,2062.7195,672.759,9035.26,153.0,14467.0,47684.0,18907.0,170288.0,149.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00043,0.51933
2026-03-23,Tampa,246.40161,7595.006,1963.1556,604.73065,7594.24,171.0,10987.0,48312.0,13834.0,193877.0,153.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00039,0.57317
2026-03-30,Tampa,323.80206,7796.3936,1966.6633,497.35214,9526.737,165.0,11634.0,40627.0,11220.0,215029.0,150.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00022,0.17444
2026-04-06,Tampa,379.04083,10038.069,2562.2332,495.36914,11602.456,164.0,13322.0,56692.0,12003.0,232905.0,156.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00036137144,0.49186656
2026-04-13,Tampa,357.7718,8680.7705,2074.6572,414.7277,12019.262,278.0,12169.0,41303.0,9415.0,230104.0,163.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00032372857,0.47730264
2026-04-20,Tampa,290.39966,6806.581,1830.7487,452.71704,11062.99,174.0,10258.0,36974.0,9749.0,181858.0,165.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00032372857,0.50448006
2026-04-27,Tampa,259.5773,7664.0693,2262.7473,486.68402,9014.13,161.0,11108.0,40498.0,10116.0,156531.0,139.0,1.0,0.0,0.0,2.22124e+06,0.0,0.0,0.0,0.00056464283,0.52776647
